TimeStamp,Pos X(inch),Pos Y(inch),Pos Z(inch),Pho X(inch),Pho Y(inch),Pho Z(inch),Pho Tilt,Pho Rotate,Motion Compensation Active,Pos Alps(inch),Alps Spot Size(inch),PF1 RPM Setpoint,PF2 RPM Setpoint,PF4 RPM Setpoint,PF1 Argon: Valid Value,PF2 Argon: Valid Value,PF3 Argon: Valid Value,PF4 Argon: Valid Value,Center Purge Argon MFlow,Center Purge Argon: Valid Value,Center Purge Argon VFlow,PF1 Argon Temp(°F),PF2 Argon Temp(°F),PF3 Argon Temp(°F),PF4 Argon Temp(°F),Center Purge Argon Temp(°F),PF1 Argon Absolute Pressure,PF2 Argon Absolute Pressure,PF3 Argon Absolute Pressure,PF4 Argon Absolute Pressure,Center Purge Argon Absolute Pressure,Center Purge Pressure: Valid Value,H2O Sensor,O2 Sensor,Head Temperature (RTD 1)(°F),PF2 Powder Low,PF3 Powder Low,PF4 Powder Low,PF1 Top Pressure,PF1 Bottom Pressure,Dust Collector Diff Pressure,PF2 Top Pressure,PF2 Bottom Pressure,Powder Manifold Pressure Sensor,PF3 Top Pressure,PF3 Bottom Pressure,PF4 Top Pressure,PF4 Bottom Pressure,Optics Box Pressure Sensor,Optics Box Pressure: Valid Value,Dryrun Mode,Laser Setpoint,Laser Water Flow (L/min),Laser Water Temp (°C),DI Water Temp (°C),Process Fiber FFBD (mV),Beam Flags From Meter,Camera Temp(°F),Contour Override,Hatch Override,Cmd Mode,DeadMove Override,Block Number
36:10.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.06,13.09,13.03,13.03,13.04,14.92,1,-28.98,15,73.9,1,1,1,0.021,0.025,2.191,0.003,0.002,2.127,0.011,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:11.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.06,13.09,13.03,13.03,13.04,14.92,1,-28.99,15,73.9,1,1,1,0.02,0.024,2.196,0.003,0.002,2.127,0.01,0.008,0.012,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:12.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.06,13.09,13.03,13.03,13.04,14.92,1,-28.99,15,73.9,1,1,1,0.021,0.022,2.186,0.003,0.002,2.127,0.01,0.008,0.007,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:13.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.06,13.09,13.03,13.03,13.04,14.92,1,-28.99,15,73.9,1,1,1,0.022,0.025,2.187,0.003,0.003,2.127,0.012,0.008,0.01,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:14.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.06,13.09,13.03,13.03,13.04,14.92,1,-28.99,15,73.9,1,1,1,0.02,0.022,2.185,0.003,0.002,2.139,0.012,0.008,0.009,0.01,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:15.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-28.99,15,73.9,1,1,1,0.022,0.024,2.142,0.003,0.003,2.139,0.012,0.008,0.008,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:16.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-28.99,15,73.9,1,1,1,0.022,0.024,2.218,0.003,0.003,2.152,0.01,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:17.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-28.99,14.9,73.9,1,1,1,0.022,0.025,2.188,0.003,0.002,2.139,0.01,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:18.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-28.99,14.9,73.9,1,1,1,0.021,0.022,2.196,0.003,0.002,2.139,0.011,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:19.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-28.99,14.9,73.9,1,1,1,0.023,0.025,2.198,0.003,0.002,2.139,0.01,0.008,0.014,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:20.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-28.99,14.8,73.9,1,1,1,0.022,0.025,2.208,0.003,0.002,2.139,0.012,0.008,0.01,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:21.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.021,0.026,2.196,0.003,0.002,2.139,0.009,0.008,0.016,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:22.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.023,0.022,2.189,0.003,0.002,2.139,0.012,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:23.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.021,0.026,2.197,0.003,0.002,2.139,0.012,0.008,0.01,0.009,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:24.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.022,0.027,2.178,0.003,0.002,2.127,0.011,0.008,0.012,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:25.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.021,0.024,2.207,0.003,0.002,2.127,0.01,0.008,0.01,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:26.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.02,0.025,2.198,0.003,0.002,2.139,0.01,0.008,0.009,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:27.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.023,0.024,2.199,0.003,0.002,2.139,0.012,0.008,0.009,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:28.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.8,73.9,1,1,1,0.023,0.024,2.199,0.003,0.002,2.139,0.011,0.008,0.013,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:29.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29,14.7,73.9,1,1,1,0.021,0.026,2.198,0.003,0.002,2.152,0.01,0.008,0.007,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:30.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.01,14.7,73.9,1,1,1,0.023,0.025,2.171,0.003,0.002,2.127,0.01,0.008,0.017,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:31.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.01,14.7,73.9,1,1,1,0.023,0.026,2.185,0.003,0.002,2.139,0.01,0.008,0.016,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:32.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.01,14.7,73.9,1,1,1,0.022,0.024,2.179,0.003,0.002,2.139,0.011,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:33.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.02,14.7,73.9,1,1,1,0.022,0.024,2.146,0.003,0.002,2.152,0.011,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:34.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.02,14.7,73.9,1,1,1,0.022,0.026,2.206,0.003,0.002,2.152,0.011,0.008,0.007,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:35.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.03,14.7,73.9,1,1,1,0.023,0.025,2.191,0.003,0.002,2.139,0.012,0.008,0.008,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:36.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.03,14.7,73.9,1,1,1,0.025,0.024,2.188,0.003,0.002,2.139,0.01,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:37.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.04,14.7,73.9,1,1,1,0.022,0.024,2.189,0.003,0.002,2.139,0.01,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:38.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.04,14.6,73.9,1,1,1,0.023,0.023,2.156,0.003,0.003,2.139,0.011,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:39.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.04,14.6,73.9,1,1,1,0.022,0.023,2.16,0.003,0.002,2.127,0.011,0.008,0.014,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:40.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.05,14.5,73.9,1,1,1,0.021,0.025,2.171,0.003,0.002,2.139,0.009,0.008,0.01,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:41.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.06,14.5,73.9,1,1,1,0.022,0.025,2.177,0.003,0.002,2.139,0.013,0.008,0.011,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:42.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.06,14.5,73.9,1,1,1,0.022,0.022,2.179,0.003,0.002,2.127,0.012,0.008,0.011,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:43.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.07,14.5,73.9,1,1,1,0.021,0.026,2.174,0.003,0.002,2.139,0.01,0.008,0.018,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:44.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.08,14.5,73.9,1,1,1,0.022,0.025,2.18,0.003,0.002,2.139,0.011,0.008,0.008,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:45.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.12,14.5,73.9,1,1,1,0.022,0.024,2.169,0.003,0.002,2.127,0.01,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:46.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.16,14.5,73.9,1,1,1,0.022,0.022,2.181,0.003,0.003,2.139,0.011,0.008,0.008,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:47.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.18,14.5,73.9,1,1,1,0.023,0.026,2.183,0.003,0.002,2.139,0.01,0.008,0.008,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:48.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.19,14.5,73.9,1,1,1,0.022,0.023,2.173,0.003,0.002,2.139,0.01,0.008,0.009,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:49.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.19,14.5,73.9,1,1,1,0.024,0.024,2.189,0.003,0.003,2.152,0.012,0.008,0.009,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:50.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.19,14.5,73.9,1,1,1,0.023,0.025,2.206,0.003,0.002,2.139,0.009,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:51.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.2,14.5,73.9,1,1,1,0.025,0.027,2.176,0.003,0.002,2.139,0.01,0.008,0.01,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:52.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.2,14.4,73.9,1,1,1,0.022,0.025,2.218,0.003,0.002,2.152,0.012,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:53.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.2,14.4,73.9,1,1,1,0.022,0.026,2.222,0.003,0.002,2.139,0.01,0.008,0.013,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:54.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.2,14.4,73.9,1,1,1,0.023,0.025,2.163,0.003,0.002,2.152,0.012,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:55.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.2,14.4,73.9,1,1,1,0.023,0.024,2.168,0.003,0.003,2.152,0.009,0.008,0.007,0.01,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:56.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.2,14.4,73.9,1,1,1,0.023,0.024,2.19,0.003,0.002,2.127,0.012,0.008,0.007,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:57.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.21,14.3,73.9,1,1,1,0.022,0.023,2.19,0.003,0.002,2.152,0.009,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:58.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.21,14.3,73.9,1,1,1,0.022,0.022,2.155,0.003,0.003,2.139,0.01,0.008,0.007,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
36:59.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.21,14.3,73.9,1,1,1,0.022,0.025,2.176,0.003,0.002,2.139,0.012,0.008,0.009,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:00.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.21,14.3,73.9,1,1,1,0.021,0.022,2.167,0.003,0.002,2.139,0.011,0.008,0.01,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:01.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.21,14.3,73.9,1,1,1,0.022,0.023,2.208,0.003,0.002,2.139,0.01,0.008,0.016,0.01,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:02.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.22,14.3,73.9,1,1,1,0.023,0.024,2.203,0.003,0.002,2.139,0.011,0.008,0.017,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:03.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.22,14.3,73.9,1,1,1,0.022,0.024,2.157,0.003,0.002,2.139,0.009,0.008,0.016,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:04.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.25,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.22,14.3,73.9,1,1,1,0.022,0.022,2.14,0.003,0.002,2.139,0.011,0.008,0.017,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:05.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.23,14.3,73.9,1,1,1,0.021,0.021,2.185,0.003,0.002,2.152,0.011,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:06.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.23,14.2,73.9,1,1,1,0.02,0.024,2.175,0.003,0.002,2.139,0.011,0.008,0.007,0.01,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
37:07.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.29,79.66,79.5,79.02,75.07,13.09,13.03,13.03,13.04,14.92,1,-29.23,14.2,73.9,1,1,1,0.022,0.026,2.206,0.003,0.002,2.139,0.011,0.008,0.016,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
