Change Timestamp,Variable,New Value
2026-03-20T19:13:30Z,zpostn,-0.5
2026-03-20T19:13:30Z,xlod,12
2026-03-20T19:13:30Z,ylod,8
2026-03-20T19:13:30Z,zlod,44
2026-03-20T19:13:30Z,fact,9.382958
2026-03-20T19:13:30Z,toolnum,6
2026-03-20T19:13:30Z,program,CDSDRYRUN
2026-03-20T19:13:31Z,xpostn,-5.3916
2026-03-20T19:13:31Z,ypostn,-46.298
2026-03-20T19:13:31Z,zpostn,-0.5
2026-03-20T19:13:31Z,xlod,12
2026-03-20T19:13:31Z,ylod,8
2026-03-20T19:13:31Z,zlod,44
2026-03-20T19:13:31Z,fact,9.382958
2026-03-20T19:13:31Z,toolnum,6
2026-03-20T19:13:31Z,program,CDSDRYRUN
2026-03-20T19:13:32Z,xpostn,5.29135
2026-03-20T19:13:32Z,ypostn,-46.298
2026-03-20T19:13:32Z,zpostn,-0.5
2026-03-20T19:13:32Z,xlod,12
2026-03-20T19:13:32Z,ylod,8
2026-03-20T19:13:32Z,zlod,44
2026-03-20T19:13:32Z,fact,9.382958
2026-03-20T19:13:32Z,toolnum,6
2026-03-20T19:13:32Z,program,CDSDRYRUN
2026-03-20T19:13:33Z,xpostn,15.70725
2026-03-20T19:13:33Z,ypostn,-46.298
2026-03-20T19:13:33Z,zpostn,-0.5
2026-03-20T19:13:33Z,xlod,12
2026-03-20T19:13:33Z,ylod,8
2026-03-20T19:13:33Z,zlod,44
2026-03-20T19:13:33Z,fact,9.382958
2026-03-20T19:13:33Z,toolnum,6
2026-03-20T19:13:33Z,program,CDSDRYRUN
2026-03-20T19:13:34Z,xpostn,27.1914
2026-03-20T19:13:34Z,ypostn,-46.298
2026-03-20T19:13:34Z,zpostn,-0.5
2026-03-20T19:13:34Z,xlod,12
2026-03-20T19:13:34Z,ylod,8
2026-03-20T19:13:34Z,zlod,44
2026-03-20T19:13:34Z,fact,9.382958
2026-03-20T19:13:34Z,toolnum,6
2026-03-20T19:13:34Z,program,CDSDRYRUN
2026-03-20T19:13:35Z,xpostn,37.87435
2026-03-20T19:13:35Z,ypostn,-46.298
2026-03-20T19:13:35Z,zpostn,-0.5
2026-03-20T19:13:35Z,xlod,12
2026-03-20T19:13:35Z,ylod,8
2026-03-20T19:13:35Z,zlod,44
2026-03-20T19:13:35Z,fact,9.382958
2026-03-20T19:13:35Z,toolnum,6
2026-03-20T19:13:35Z,program,CDSDRYRUN
2026-03-20T19:13:36Z,xpostn,42.6817
2026-03-20T19:13:36Z,ypostn,-46.298
2026-03-20T19:13:36Z,zpostn,-0.5
2026-03-20T19:13:36Z,xlod,12
2026-03-20T19:13:36Z,ylod,8
2026-03-20T19:13:36Z,zlod,44
2026-03-20T19:13:36Z,fact,9.382958
2026-03-20T19:13:36Z,toolnum,6
2026-03-20T19:13:36Z,program,CDSDRYRUN
2026-03-20T19:13:37Z,xpostn,53.09755
2026-03-20T19:13:37Z,ypostn,-46.298
2026-03-20T19:13:37Z,zpostn,-0.5
2026-03-20T19:13:37Z,xlod,12
2026-03-20T19:13:37Z,ylod,8
2026-03-20T19:13:37Z,zlod,44
2026-03-20T19:13:37Z,fact,9.382958
2026-03-20T19:13:37Z,toolnum,6
2026-03-20T19:13:37Z,program,CDSDRYRUN
2026-03-20T19:13:38Z,xpostn,63.7805
2026-03-20T19:13:38Z,ypostn,-46.298
2026-03-20T19:13:38Z,zpostn,-0.5
2026-03-20T19:13:38Z,xlod,12
2026-03-20T19:13:38Z,ylod,8
2026-03-20T19:13:38Z,zlod,44
2026-03-20T19:13:38Z,fact,9.382958
2026-03-20T19:13:38Z,toolnum,6
2026-03-20T19:13:38Z,program,CDSDRYRUN
2026-03-20T19:13:39Z,xpostn,73.1281
2026-03-20T19:13:39Z,ypostn,-46.298
2026-03-20T19:13:39Z,zpostn,-0.5
2026-03-20T19:13:39Z,xlod,12
2026-03-20T19:13:39Z,ylod,8
2026-03-20T19:13:39Z,zlod,44
2026-03-20T19:13:39Z,fact,9.382958
2026-03-20T19:13:39Z,toolnum,6
2026-03-20T19:13:39Z,program,CDSDRYRUN
2026-03-20T19:13:40Z,xpostn,83.5428
2026-03-20T19:13:40Z,ypostn,-46.27685
2026-03-20T19:13:40Z,zpostn,-0.5
2026-03-20T19:13:40Z,xlod,12
2026-03-20T19:13:40Z,ylod,16
2026-03-20T19:13:40Z,zlod,44
2026-03-20T19:13:40Z,fact,9.382958
2026-03-20T19:13:40Z,toolnum,6
2026-03-20T19:13:40Z,program,CDSDRYRUN
2026-03-20T19:13:41Z,xpostn,91.6724
2026-03-20T19:13:41Z,ypostn,-40.34225
2026-03-20T19:13:41Z,zpostn,-0.5
2026-03-20T19:13:41Z,xlod,9
2026-03-20T19:13:41Z,ylod,13
2026-03-20T19:13:41Z,zlod,44
2026-03-20T19:13:41Z,fact,9.382958
2026-03-20T19:13:41Z,toolnum,6
2026-03-20T19:13:41Z,program,CDSDRYRUN
2026-03-20T19:13:42Z,xpostn,89.4172
2026-03-20T19:13:42Z,ypostn,-30.53365
2026-03-20T19:13:42Z,zpostn,-0.5
2026-03-20T19:13:42Z,xlod,12
2026-03-20T19:13:42Z,ylod,13
2026-03-20T19:13:42Z,zlod,44
2026-03-20T19:13:42Z,fact,9.382958
2026-03-20T19:13:42Z,toolnum,6
2026-03-20T19:13:42Z,program,CDSDRYRUN
2026-03-20T19:13:43Z,xpostn,85.51275
2026-03-20T19:13:43Z,ypostn,-28.32995
2026-03-20T19:13:43Z,zpostn,-0.5
2026-03-20T19:13:43Z,xlod,12
2026-03-20T19:13:43Z,ylod,13
2026-03-20T19:13:43Z,zlod,44
2026-03-20T19:13:43Z,fact,9.382958
2026-03-20T19:13:43Z,toolnum,6
2026-03-20T19:13:43Z,program,CDSDRYRUN
2026-03-20T19:13:44Z,xpostn,73.79585
2026-03-20T19:13:44Z,ypostn,-27.997
2026-03-20T19:13:44Z,zpostn,-0.5
2026-03-20T19:13:44Z,xlod,12
2026-03-20T19:13:44Z,ylod,7
2026-03-20T19:13:44Z,zlod,44
2026-03-20T19:13:44Z,fact,9.382958
2026-03-20T19:13:44Z,toolnum,6
2026-03-20T19:13:44Z,program,CDSDRYRUN
2026-03-20T19:13:45Z,xpostn,63.1129
2026-03-20T19:13:45Z,ypostn,-27.997
2026-03-20T19:13:45Z,zpostn,-0.5
2026-03-20T19:13:45Z,xlod,12
2026-03-20T19:13:45Z,ylod,7
2026-03-20T19:13:45Z,zlod,44
2026-03-20T19:13:45Z,fact,9.382958
2026-03-20T19:13:45Z,toolnum,6
2026-03-20T19:13:45Z,program,CDSDRYRUN
2026-03-20T19:13:46Z,xpostn,53.7653
2026-03-20T19:13:46Z,ypostn,-27.997
2026-03-20T19:13:46Z,zpostn,-0.5
2026-03-20T19:13:46Z,xlod,12
2026-03-20T19:13:46Z,ylod,7
2026-03-20T19:13:46Z,zlod,44
2026-03-20T19:13:46Z,fact,9.382958
2026-03-20T19:13:46Z,toolnum,6
2026-03-20T19:13:46Z,program,CDSDRYRUN
2026-03-20T19:13:47Z,xpostn,42.01405
2026-03-20T19:13:47Z,ypostn,-27.997
2026-03-20T19:13:47Z,zpostn,-0.5
2026-03-20T19:13:47Z,xlod,12
2026-03-20T19:13:47Z,ylod,7
2026-03-20T19:13:47Z,zlod,44
2026-03-20T19:13:47Z,fact,9.382958
2026-03-20T19:13:47Z,toolnum,6
2026-03-20T19:13:47Z,program,CDSDRYRUN
2026-03-20T19:13:48Z,xpostn,37.4738
2026-03-20T19:13:48Z,ypostn,-27.997
2026-03-20T19:13:48Z,zpostn,-0.5
2026-03-20T19:13:48Z,xlod,12
2026-03-20T19:13:48Z,ylod,7
2026-03-20T19:13:48Z,zlod,44
2026-03-20T19:13:48Z,fact,9.382958
2026-03-20T19:13:48Z,toolnum,6
2026-03-20T19:13:48Z,program,CDSDRYRUN
2026-03-20T19:13:49Z,xpostn,25.72255
2026-03-20T19:13:49Z,ypostn,-27.997
2026-03-20T19:13:49Z,zpostn,-0.5
2026-03-20T19:13:49Z,xlod,12
2026-03-20T19:13:49Z,ylod,7
2026-03-20T19:13:49Z,zlod,44
2026-03-20T19:13:49Z,fact,9.382958
2026-03-20T19:13:49Z,toolnum,6
2026-03-20T19:13:49Z,program,CDSDRYRUN
2026-03-20T19:13:50Z,xpostn,16.375
2026-03-20T19:13:50Z,ypostn,-27.997
2026-03-20T19:13:50Z,zpostn,-0.5
2026-03-20T19:13:50Z,xlod,12
2026-03-20T19:13:50Z,ylod,7
2026-03-20T19:13:50Z,zlod,44
2026-03-20T19:13:50Z,fact,9.382958
2026-03-20T19:13:50Z,toolnum,6
2026-03-20T19:13:50Z,program,CDSDRYRUN
2026-03-20T19:13:52Z,xpostn,5.69205
2026-03-20T19:13:52Z,ypostn,-27.997
2026-03-20T19:13:52Z,zpostn,-0.5
2026-03-20T19:13:52Z,xlod,12
2026-03-20T19:13:52Z,ylod,7
2026-03-20T19:13:52Z,zlod,44
2026-03-20T19:13:52Z,fact,9.382958
2026-03-20T19:13:52Z,toolnum,6
2026-03-20T19:13:52Z,program,CDSDRYRUN
2026-03-20T19:13:53Z,xpostn,-4.9909
2026-03-20T19:13:53Z,ypostn,-27.997
2026-03-20T19:13:53Z,zpostn,-0.5
2026-03-20T19:13:53Z,xlod,12
2026-03-20T19:13:53Z,ylod,7
2026-03-20T19:13:53Z,zlod,44
2026-03-20T19:13:53Z,fact,9.382958
2026-03-20T19:13:53Z,toolnum,6
2026-03-20T19:13:53Z,program,CDSDRYRUN
2026-03-20T19:13:54Z,xpostn,-16.4751
2026-03-20T19:13:54Z,ypostn,-27.997
2026-03-20T19:13:54Z,zpostn,-0.5
2026-03-20T19:13:54Z,xlod,12
2026-03-20T19:13:54Z,ylod,7
2026-03-20T19:13:54Z,zlod,44
2026-03-20T19:13:54Z,fact,9.382958
2026-03-20T19:13:54Z,toolnum,6
2026-03-20T19:13:54Z,program,CDSDRYRUN
2026-03-20T19:13:55Z,xpostn,-21.2824
2026-03-20T19:13:55Z,ypostn,-27.997
2026-03-20T19:13:55Z,zpostn,-0.5
2026-03-20T19:13:55Z,xlod,12
2026-03-20T19:13:55Z,ylod,7
2026-03-20T19:13:55Z,zlod,44
2026-03-20T19:13:55Z,fact,9.382958
2026-03-20T19:13:55Z,toolnum,6
2026-03-20T19:13:55Z,program,CDSDRYRUN
2026-03-20T19:13:56Z,xpostn,-31.96535
2026-03-20T19:13:56Z,ypostn,-27.997
2026-03-20T19:13:56Z,zpostn,-0.5
2026-03-20T19:13:56Z,xlod,12
2026-03-20T19:13:56Z,ylod,7
2026-03-20T19:13:56Z,zlod,44
2026-03-20T19:13:56Z,fact,9.382958
2026-03-20T19:13:56Z,toolnum,6
2026-03-20T19:13:56Z,program,CDSDRYRUN
2026-03-20T19:13:57Z,xpostn,-42.9154
2026-03-20T19:13:57Z,ypostn,-27.997
2026-03-20T19:13:57Z,zpostn,-0.5
2026-03-20T19:13:57Z,xlod,12
2026-03-20T19:13:57Z,ylod,7
2026-03-20T19:13:57Z,zlod,44
2026-03-20T19:13:57Z,fact,9.382958
2026-03-20T19:13:57Z,toolnum,6
2026-03-20T19:13:57Z,program,CDSDRYRUN
2026-03-20T19:13:58Z,xpostn,-53.0642
2026-03-20T19:13:58Z,ypostn,-27.997
2026-03-20T19:13:58Z,zpostn,-0.5
2026-03-20T19:13:58Z,xlod,12
2026-03-20T19:13:58Z,ylod,7
2026-03-20T19:13:58Z,zlod,44
2026-03-20T19:13:58Z,fact,9.382958
2026-03-20T19:13:58Z,toolnum,6
2026-03-20T19:13:58Z,program,CDSDRYRUN
2026-03-20T19:13:59Z,xpostn,-64.8154
2026-03-20T19:13:59Z,ypostn,-27.997
2026-03-20T19:13:59Z,zpostn,-0.5
2026-03-20T19:13:59Z,xlod,12
2026-03-20T19:13:59Z,ylod,7
2026-03-20T19:13:59Z,zlod,44
2026-03-20T19:13:59Z,fact,9.382958
2026-03-20T19:13:59Z,toolnum,6
2026-03-20T19:13:59Z,program,CDSDRYRUN
2026-03-20T19:14:00Z,xpostn,-69.35565
2026-03-20T19:14:00Z,ypostn,-27.997
2026-03-20T19:14:00Z,zpostn,-0.5
2026-03-20T19:14:00Z,xlod,12
2026-03-20T19:14:00Z,ylod,7
2026-03-20T19:14:00Z,zlod,44
2026-03-20T19:14:00Z,fact,9.382958
2026-03-20T19:14:00Z,toolnum,6
2026-03-20T19:14:00Z,program,CDSDRYRUN
2026-03-20T19:14:01Z,xpostn,-80.0386
2026-03-20T19:14:01Z,ypostn,-27.997
2026-03-20T19:14:01Z,zpostn,-0.5
2026-03-20T19:14:01Z,xlod,12
2026-03-20T19:14:01Z,ylod,7
2026-03-20T19:14:01Z,zlod,44
2026-03-20T19:14:01Z,fact,9.382958
2026-03-20T19:14:01Z,toolnum,6
2026-03-20T19:14:01Z,program,CDSDRYRUN
2026-03-20T19:14:02Z,xpostn,-89.6831
2026-03-20T19:14:02Z,ypostn,-25.19615
2026-03-20T19:14:02Z,zpostn,-0.5
2026-03-20T19:14:02Z,xlod,12
2026-03-20T19:14:02Z,ylod,13
2026-03-20T19:14:02Z,zlod,44
2026-03-20T19:14:02Z,fact,9.382958
2026-03-20T19:14:02Z,toolnum,6
2026-03-20T19:14:02Z,program,CDSDRYRUN
2026-03-20T19:14:03Z,xpostn,-91.05795
2026-03-20T19:14:03Z,ypostn,-14.33535
2026-03-20T19:14:03Z,zpostn,-0.5
2026-03-20T19:14:03Z,xlod,9
2026-03-20T19:14:03Z,ylod,13
2026-03-20T19:14:03Z,zlod,44
2026-03-20T19:14:03Z,fact,9.382958
2026-03-20T19:14:03Z,toolnum,6
2026-03-20T19:14:03Z,program,CDSDRYRUN
2026-03-20T19:14:04Z,xpostn,-86.77245
2026-03-20T19:14:04Z,ypostn,-10.47355
2026-03-20T19:14:04Z,zpostn,-0.5
2026-03-20T19:14:04Z,xlod,9
2026-03-20T19:14:04Z,ylod,10
2026-03-20T19:14:04Z,zlod,44
2026-03-20T19:14:04Z,fact,9.382958
2026-03-20T19:14:04Z,toolnum,6
2026-03-20T19:14:04Z,program,CDSDRYRUN
2026-03-20T19:14:05Z,xpostn,-76.1995
2026-03-20T19:14:05Z,ypostn,-9.696
2026-03-20T19:14:05Z,zpostn,-0.5
2026-03-20T19:14:05Z,xlod,9
2026-03-20T19:14:05Z,ylod,7
2026-03-20T19:14:05Z,zlod,44
2026-03-20T19:14:05Z,fact,9.382958
2026-03-20T19:14:05Z,toolnum,6
2026-03-20T19:14:05Z,program,CDSDRYRUN
2026-03-20T19:14:06Z,xpostn,-65.78365
2026-03-20T19:14:06Z,ypostn,-9.696
2026-03-20T19:14:06Z,zpostn,-0.5
2026-03-20T19:14:06Z,xlod,9
2026-03-20T19:14:06Z,ylod,7
2026-03-20T19:14:06Z,zlod,44
2026-03-20T19:14:06Z,fact,9.382958
2026-03-20T19:14:06Z,toolnum,6
2026-03-20T19:14:06Z,program,CDSDRYRUN
2026-03-20T19:14:07Z,xpostn,-55.1007
2026-03-20T19:14:07Z,ypostn,-9.696
2026-03-20T19:14:07Z,zpostn,-0.5
2026-03-20T19:14:07Z,xlod,12
2026-03-20T19:14:07Z,ylod,7
2026-03-20T19:14:07Z,zlod,44
2026-03-20T19:14:07Z,fact,9.382958
2026-03-20T19:14:07Z,toolnum,6
2026-03-20T19:14:07Z,program,CDSDRYRUN
2026-03-20T19:14:08Z,xpostn,-45.7531
2026-03-20T19:14:08Z,ypostn,-9.696
2026-03-20T19:14:08Z,zpostn,-0.5
2026-03-20T19:14:08Z,xlod,12
2026-03-20T19:14:08Z,ylod,7
2026-03-20T19:14:08Z,zlod,44
2026-03-20T19:14:08Z,fact,9.382958
2026-03-20T19:14:08Z,toolnum,6
2026-03-20T19:14:08Z,program,CDSDRYRUN
2026-03-20T19:14:09Z,xpostn,-35.07015
2026-03-20T19:14:09Z,ypostn,-9.696
2026-03-20T19:14:09Z,zpostn,-0.5
2026-03-20T19:14:09Z,xlod,12
2026-03-20T19:14:09Z,ylod,7
2026-03-20T19:14:09Z,zlod,44
2026-03-20T19:14:09Z,fact,9.382958
2026-03-20T19:14:09Z,toolnum,6
2026-03-20T19:14:09Z,program,CDSDRYRUN
2026-03-20T19:14:10Z,xpostn,-24.6543
2026-03-20T19:14:10Z,ypostn,-9.696
2026-03-20T19:14:10Z,zpostn,-0.5
2026-03-20T19:14:10Z,xlod,12
2026-03-20T19:14:10Z,ylod,7
2026-03-20T19:14:10Z,zlod,44
2026-03-20T19:14:10Z,fact,9.382958
2026-03-20T19:14:10Z,toolnum,6
2026-03-20T19:14:10Z,program,CDSDRYRUN
2026-03-20T19:14:11Z,xpostn,-13.97135
2026-03-20T19:14:11Z,ypostn,-9.696
2026-03-20T19:14:11Z,zpostn,-0.5
2026-03-20T19:14:11Z,xlod,12
2026-03-20T19:14:11Z,ylod,7
2026-03-20T19:14:11Z,zlod,44
2026-03-20T19:14:11Z,fact,9.382958
2026-03-20T19:14:11Z,toolnum,6
2026-03-20T19:14:11Z,program,CDSDRYRUN
2026-03-20T19:14:12Z,xpostn,-8.0957
2026-03-20T19:14:12Z,ypostn,-9.696
2026-03-20T19:14:12Z,zpostn,-0.5
2026-03-20T19:14:12Z,xlod,12
2026-03-20T19:14:12Z,ylod,7
2026-03-20T19:14:12Z,zlod,44
2026-03-20T19:14:12Z,fact,9.382958
2026-03-20T19:14:12Z,toolnum,6
2026-03-20T19:14:12Z,program,CDSDRYRUN
2026-03-20T19:14:13Z,xpostn,2.32015
2026-03-20T19:14:13Z,ypostn,-9.696
2026-03-20T19:14:13Z,zpostn,-0.5
2026-03-20T19:14:13Z,xlod,12
2026-03-20T19:14:13Z,ylod,7
2026-03-20T19:14:13Z,zlod,44
2026-03-20T19:14:13Z,fact,9.382958
2026-03-20T19:14:13Z,toolnum,6
2026-03-20T19:14:13Z,program,CDSDRYRUN
2026-03-20T19:14:14Z,xpostn,13.0031
2026-03-20T19:14:14Z,ypostn,-9.696
2026-03-20T19:14:14Z,zpostn,-0.5
2026-03-20T19:14:14Z,xlod,12
2026-03-20T19:14:14Z,ylod,7
2026-03-20T19:14:14Z,zlod,44
2026-03-20T19:14:14Z,fact,9.382958
2026-03-20T19:14:14Z,toolnum,6
2026-03-20T19:14:14Z,program,CDSDRYRUN
2026-03-20T19:14:15Z,xpostn,23.419
2026-03-20T19:14:15Z,ypostn,-9.696
2026-03-20T19:14:15Z,zpostn,-0.5
2026-03-20T19:14:15Z,xlod,12
2026-03-20T19:14:15Z,ylod,7
2026-03-20T19:14:15Z,zlod,44
2026-03-20T19:14:15Z,fact,9.382958
2026-03-20T19:14:15Z,toolnum,6
2026-03-20T19:14:15Z,program,CDSDRYRUN
2026-03-20T19:14:16Z,xpostn,29.5617
2026-03-20T19:14:16Z,ypostn,-9.696
2026-03-20T19:14:16Z,zpostn,-0.5
2026-03-20T19:14:16Z,xlod,12
2026-03-20T19:14:16Z,ylod,7
2026-03-20T19:14:16Z,zlod,44
2026-03-20T19:14:16Z,fact,9.382958
2026-03-20T19:14:16Z,toolnum,6
2026-03-20T19:14:16Z,program,CDSDRYRUN
2026-03-20T19:14:17Z,xpostn,38.90925
2026-03-20T19:14:17Z,ypostn,-9.696
2026-03-20T19:14:17Z,zpostn,-0.5
2026-03-20T19:14:17Z,xlod,12
2026-03-20T19:14:17Z,ylod,7
2026-03-20T19:14:17Z,zlod,44
2026-03-20T19:14:17Z,fact,9.382958
2026-03-20T19:14:17Z,toolnum,6
2026-03-20T19:14:17Z,program,CDSDRYRUN
2026-03-20T19:14:18Z,xpostn,49.32515
2026-03-20T19:14:18Z,ypostn,-9.696
2026-03-20T19:14:18Z,zpostn,-0.5
2026-03-20T19:14:18Z,xlod,12
2026-03-20T19:14:18Z,ylod,7
2026-03-20T19:14:18Z,zlod,44
2026-03-20T19:14:18Z,fact,9.382958
2026-03-20T19:14:18Z,toolnum,6
2026-03-20T19:14:18Z,program,CDSDRYRUN
2026-03-20T19:14:19Z,xpostn,60.0081
2026-03-20T19:14:19Z,ypostn,-9.696
2026-03-20T19:14:19Z,zpostn,-0.5
2026-03-20T19:14:19Z,xlod,12
2026-03-20T19:14:19Z,ylod,7
2026-03-20T19:14:19Z,zlod,44
2026-03-20T19:14:19Z,fact,9.382958
2026-03-20T19:14:19Z,toolnum,6
2026-03-20T19:14:19Z,program,CDSDRYRUN
2026-03-20T19:14:20Z,xpostn,70.42395
2026-03-20T19:14:20Z,ypostn,-9.696
2026-03-20T19:14:20Z,zpostn,-0.5
2026-03-20T19:14:20Z,xlod,12
2026-03-20T19:14:20Z,ylod,7
2026-03-20T19:14:20Z,zlod,44
2026-03-20T19:14:20Z,fact,9.382958
2026-03-20T19:14:20Z,toolnum,6
2026-03-20T19:14:20Z,program,CDSDRYRUN
2026-03-20T19:14:21Z,xpostn,80.83985
2026-03-20T19:14:21Z,ypostn,-9.696
2026-03-20T19:14:21Z,zpostn,-0.5
2026-03-20T19:14:21Z,xlod,12
2026-03-20T19:14:21Z,ylod,7
2026-03-20T19:14:21Z,zlod,44
2026-03-20T19:14:21Z,fact,9.382958
2026-03-20T19:14:21Z,toolnum,6
2026-03-20T19:14:21Z,program,CDSDRYRUN
2026-03-20T19:14:22Z,xpostn,90.37245
2026-03-20T19:14:22Z,ypostn,-6.0932
2026-03-20T19:14:22Z,zpostn,-0.5
2026-03-20T19:14:22Z,xlod,12
2026-03-20T19:14:22Z,ylod,12
2026-03-20T19:14:22Z,zlod,44
2026-03-20T19:14:22Z,fact,9.382958
2026-03-20T19:14:22Z,toolnum,6
2026-03-20T19:14:22Z,program,CDSDRYRUN
2026-03-20T19:14:23Z,xpostn,92.1748
2026-03-20T19:14:23Z,ypostn,-1.7076
2026-03-20T19:14:23Z,zpostn,-0.5
2026-03-20T19:14:23Z,xlod,12
2026-03-20T19:14:23Z,ylod,12
2026-03-20T19:14:23Z,zlod,41
2026-03-20T19:14:23Z,fact,9.382958
2026-03-20T19:14:23Z,toolnum,6
2026-03-20T19:14:23Z,program,CDSDRYRUN
2026-03-20T19:14:24Z,xpostn,86.7986
2026-03-20T19:14:24Z,ypostn,7.81615
2026-03-20T19:14:24Z,zpostn,-0.5
2026-03-20T19:14:24Z,xlod,12
2026-03-20T19:14:24Z,ylod,12
2026-03-20T19:14:24Z,zlod,41
2026-03-20T19:14:24Z,fact,9.382958
2026-03-20T19:14:24Z,toolnum,6
2026-03-20T19:14:24Z,program,CDSDRYRUN
2026-03-20T19:14:25Z,xpostn,76.2329
2026-03-20T19:14:25Z,ypostn,8.605
2026-03-20T19:14:25Z,zpostn,-0.5
2026-03-20T19:14:25Z,xlod,12
2026-03-20T19:14:25Z,ylod,6
2026-03-20T19:14:25Z,zlod,41
2026-03-20T19:14:25Z,fact,9.382958
2026-03-20T19:14:25Z,toolnum,6
2026-03-20T19:14:25Z,program,CDSDRYRUN
2026-03-20T19:14:26Z,xpostn,65.817
2026-03-20T19:14:26Z,ypostn,8.605
2026-03-20T19:14:26Z,zpostn,-0.5
2026-03-20T19:14:26Z,xlod,12
2026-03-20T19:14:26Z,ylod,6
2026-03-20T19:14:26Z,zlod,41
2026-03-20T19:14:26Z,fact,9.382958
2026-03-20T19:14:26Z,toolnum,6
2026-03-20T19:14:26Z,program,CDSDRYRUN
2026-03-20T19:14:28Z,xpostn,55.40115
2026-03-20T19:14:28Z,ypostn,8.605
2026-03-20T19:14:28Z,zpostn,-0.5
2026-03-20T19:14:28Z,xlod,12
2026-03-20T19:14:28Z,ylod,6
2026-03-20T19:14:28Z,zlod,41
2026-03-20T19:14:28Z,fact,9.382958
2026-03-20T19:14:28Z,toolnum,6
2026-03-20T19:14:28Z,program,CDSDRYRUN
2026-03-20T19:14:29Z,xpostn,44.7182
2026-03-20T19:14:29Z,ypostn,8.605
2026-03-20T19:14:29Z,zpostn,-0.5
2026-03-20T19:14:29Z,xlod,12
2026-03-20T19:14:29Z,ylod,6
2026-03-20T19:14:29Z,zlod,41
2026-03-20T19:14:29Z,fact,9.382958
2026-03-20T19:14:29Z,toolnum,6
2026-03-20T19:14:29Z,program,CDSDRYRUN
2026-03-20T19:14:30Z,xpostn,39.91085
2026-03-20T19:14:30Z,ypostn,8.605
2026-03-20T19:14:30Z,zpostn,-0.5
2026-03-20T19:14:30Z,xlod,12
2026-03-20T19:14:30Z,ylod,6
2026-03-20T19:14:30Z,zlod,41
2026-03-20T19:14:30Z,fact,9.382958
2026-03-20T19:14:30Z,toolnum,6
2026-03-20T19:14:30Z,program,CDSDRYRUN
2026-03-20T19:14:31Z,xpostn,29.495
2026-03-20T19:14:31Z,ypostn,8.605
2026-03-20T19:14:31Z,zpostn,-0.5
2026-03-20T19:14:31Z,xlod,12
2026-03-20T19:14:31Z,ylod,6
2026-03-20T19:14:31Z,zlod,41
2026-03-20T19:14:31Z,fact,9.382958
2026-03-20T19:14:31Z,toolnum,6
2026-03-20T19:14:31Z,program,CDSDRYRUN
2026-03-20T19:14:32Z,xpostn,18.81205
2026-03-20T19:14:32Z,ypostn,8.605
2026-03-20T19:14:32Z,zpostn,-0.5
2026-03-20T19:14:32Z,xlod,12
2026-03-20T19:14:32Z,ylod,6
2026-03-20T19:14:32Z,zlod,41
2026-03-20T19:14:32Z,fact,9.382958
2026-03-20T19:14:32Z,toolnum,6
2026-03-20T19:14:32Z,program,CDSDRYRUN
2026-03-20T19:14:33Z,xpostn,8.39615
2026-03-20T19:14:33Z,ypostn,8.605
2026-03-20T19:14:33Z,zpostn,-0.5
2026-03-20T19:14:33Z,xlod,12
2026-03-20T19:14:33Z,ylod,6
2026-03-20T19:14:33Z,zlod,41
2026-03-20T19:14:33Z,fact,9.382958
2026-03-20T19:14:33Z,toolnum,6
2026-03-20T19:14:33Z,program,CDSDRYRUN
2026-03-20T19:14:34Z,xpostn,-2.2868
2026-03-20T19:14:34Z,ypostn,8.605
2026-03-20T19:14:34Z,zpostn,-0.5
2026-03-20T19:14:34Z,xlod,12
2026-03-20T19:14:34Z,ylod,6
2026-03-20T19:14:34Z,zlod,41
2026-03-20T19:14:34Z,fact,9.382958
2026-03-20T19:14:34Z,toolnum,6
2026-03-20T19:14:34Z,program,CDSDRYRUN
2026-03-20T19:14:35Z,xpostn,-12.96975
2026-03-20T19:14:35Z,ypostn,8.605
2026-03-20T19:14:35Z,zpostn,-0.5
2026-03-20T19:14:35Z,xlod,12
2026-03-20T19:14:35Z,ylod,6
2026-03-20T19:14:35Z,zlod,41
2026-03-20T19:14:35Z,fact,9.382958
2026-03-20T19:14:35Z,toolnum,6
2026-03-20T19:14:35Z,program,CDSDRYRUN
2026-03-20T19:14:36Z,xpostn,-22.3173
2026-03-20T19:14:36Z,ypostn,8.605
2026-03-20T19:14:36Z,zpostn,-0.5
2026-03-20T19:14:36Z,xlod,12
2026-03-20T19:14:36Z,ylod,6
2026-03-20T19:14:36Z,zlod,41
2026-03-20T19:14:36Z,fact,9.382958
2026-03-20T19:14:36Z,toolnum,6
2026-03-20T19:14:36Z,program,CDSDRYRUN
2026-03-20T19:14:37Z,xpostn,-31.6649
2026-03-20T19:14:37Z,ypostn,8.605
2026-03-20T19:14:37Z,zpostn,-0.5
2026-03-20T19:14:37Z,xlod,12
2026-03-20T19:14:37Z,ylod,6
2026-03-20T19:14:37Z,zlod,41
2026-03-20T19:14:37Z,fact,9.382958
2026-03-20T19:14:37Z,toolnum,6
2026-03-20T19:14:37Z,program,CDSDRYRUN
2026-03-20T19:14:38Z,xpostn,-37.5405
2026-03-20T19:14:38Z,ypostn,8.605
2026-03-20T19:14:38Z,zpostn,-0.5
2026-03-20T19:14:38Z,xlod,12
2026-03-20T19:14:38Z,ylod,6
2026-03-20T19:14:38Z,zlod,41
